,1000,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,1500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,2000,20000,2500,3000,3500,4000,4500,500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,Call ID #: ,Call Name: ,End Time: ,Start Time: 
0,18.43687937,1.334505276,2.919816471,2.255270371,1.088431248,1.294473917,0.959627864,1.139203363,1.039526189,0.815440928,1.401300743,9.608443611,0.712725341,0.933138538,1.200966062,0.969432221,0.700869899,1.370589621,0.975615944,1.447791681,1.098140826,0.811208398,6.200494165,0.845072075,7.262700697,4.269202099,3.565265073,5.055012874,4.033240211,44.56096643,1.626790785,5.455968977,2.605494619,1.809862694,2.707098677,1.765258482,1.193406719,2.241301646,2.217486985,1.869301241,21,low whistle,116.2110202,116.132154
1,32.68502959,2.051965688,2.136567945,1.808383408,1.864130944,1.577564077,1.462836903,1.302023385,1.310430928,1.20187833,1.41269093,15.11557652,1.183340548,1.361991453,1.221570164,1.111602181,0.925583568,0.967193533,0.947259393,1.062471679,0.90197942,0.806377596,11.21148716,0.581875423,7.163180103,6.665495042,6.233196773,5.323265786,3.303403952,108.2015815,3.505438713,3.068404469,2.902685049,2.580274335,2.505611162,2.424163878,1.884401096,2.160911555,2.243773207,2.242044059,0,no call,116.830227,116.2110202
2,15.55501418,2.646079589,2.92409571,1.022261917,1.727538691,1.287608516,1.512917755,1.782456397,1.65798017,1.832191367,1.221509777,16.23694984,1.288367605,2.114347107,0.98240978,0.823716954,0.888354546,1.39038969,1.538463293,0.827469979,1.148945561,0.714293656,7.823488339,0.720499895,5.447463507,7.488004127,3.268699086,4.645106258,4.907520975,77.24371743,2.342950869,3.672249658,2.347915375,3.8086773,3.327904368,2.432448653,2.32349376,3.113922603,1.950441149,1.898305148,21,low whistle,116.9090932,116.830227
3,26.46834323,1.682692448,1.671435759,1.081244981,1.935191944,1.144189234,1.484791925,1.099975795,1.52755079,1.503095194,0.720679736,13.49805653,1.382924683,1.784783741,0.948787387,0.852343341,1.074633958,0.887488235,1.023941624,0.878730229,0.853611755,0.656790815,7.774596844,0.426375614,7.977181188,5.261275236,5.987667205,3.387131125,5.051363556,84.77587823,4.988258779,1.817313225,3.289921207,3.331600506,3.09864851,2.250350347,2.117253718,2.553993035,2.189809619,1.854566929,0,no call,117.00075,116.9090932
4,27.00419042,2.006731996,1.333023542,2.313485855,1.624858759,1.59694176,1.186794644,1.233584489,1.248986765,1.329599778,1.001038481,12.3126107,1.074376305,1.558441394,0.934024328,0.811670935,1.113514346,0.817182556,1.088848191,1.113155932,0.79200898,1.142416725,10.15865156,0.69669059,10.72211788,5.449772108,6.496111226,3.184234094,4.341828366,39.81783869,5.647831324,2.389295258,2.756875521,3.339004184,2.439111324,1.855970821,2.482350856,2.358932456,1.705364896,2.079698517,21,low whistle,117.104129,117.00075
5,45.37888741,2.775531983,1.62963052,1.519094119,1.232656325,0.537874786,2.207837467,0.543406874,1.541781355,0.768252008,1.742589841,16.3096274,0.503448675,0.62464902,0.319534283,1.017387772,0.416344057,0.905506938,0.859183041,0.72196272,0.951222064,0.936141533,12.43679486,0.941215618,5.549247975,7.471715765,5.936920855,3.623019489,5.616530817,43.2224918,1.651601425,2.565568052,1.9221348,4.480245237,5.017351067,2.215274121,2.581488902,1.68894356,5.184441693,1.170877712,0,no call,117.13717,117.104129
6,17.84257442,1.91212396,1.272631475,1.050068391,1.555022767,1.517403987,2.129272271,0.91829794,1.132904174,1.186843598,1.55545687,11.76238977,1.488845392,0.600153027,1.338539876,1.152026232,0.703980146,1.267517888,0.836237263,0.722792965,1.195972348,1.042484798,10.62969653,0.342160381,9.861126075,3.209410813,4.108637121,4.862683785,2.685350012,233.5953874,5.702496878,3.098103498,2.598699836,4.246751062,3.045702518,1.451184745,1.809544443,0.878013841,2.318776671,1.387888461,21,low whistle,117.2011156,117.13717
7,180.9689543,2.374541843,2.892031795,1.794409416,0.919139589,1.551983622,1.747074823,1.503300907,1.252687447,1.078190665,1.137017449,24.57564466,1.121621534,1.024445252,1.033824451,0.942430799,1.025366274,0.907178215,1.112715492,0.929044273,0.968045128,0.974737302,11.81048581,0.726648846,8.310503162,4.843191124,4.780119359,4.960022102,4.687535568,213.3603258,3.900567957,3.103973099,3.324781632,3.310201631,2.532978364,2.949768328,2.40637357,2.355383789,2.354007074,2.412013698,0,no call,117.42172,117.2011156
8,747.7029044,10.5415831,5.357156163,4.141422146,4.368973166,4.726015989,3.328300825,2.534518022,2.903087777,7.55648697,1.968211822,112.3609063,4.475328747,2.495082928,2.818214978,1.603291752,0.791215487,1.297180149,0.894633145,0.988941328,1.066386105,0.824722997,145.5543652,0.663287377,30.7476496,13.66357452,13.34556866,14.9339747,6.648301524,1058.675864,13.18241813,5.332074301,4.279616602,6.525819206,9.526586911,4.83122316,5.56914868,4.60569029,4.049280434,8.883559532,21,low whistle,117.4909944,117.42172
